employerJobCount,date,country,maskedEmployerName,employerAccountDateCreated,advtype,avgoverallcompanyrating,jobagedays,jobdatecreated,descriptionLengthChars,candStatusReviewedCount,supervisingJob,licenseRequiredJob,noEducationRequirementsJob,highSchoolEducationRequirementsJob,higherEducationRequirementsJob,applies,clicks,yearWeekOfYear,advDateCreatedDate,employeecount,normtitle,employerIndustry,normtitlecategory,admin1,city,jobHash 
b'6',b'2017-09-25',b'US',b'Company1365799615118',b'20160916',b'none',b'0',b'10',b'20170915',b'3311',b'0',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201739',b'2016-09-16',b'1-49',b'americorps member',b'Hospitality/Travel',b'service',b'GA',b'Atlanta',b'Company13657996151186\n'
b'53',b'2017-10-30',b'US',b'Company1090921693477',b'20170411',b'Staffing Agency',b'43',b'21',b'20171009',b'494',b'0',b'0',b'0',b'0',b'0',b'0',b'1',b'15',b'201744',b'2017-04-11',b'750-999',b'transporter',b'Advertising/Marketing',b'medtech',b'MI',b'Iron River',b'Company109092169347753\n'
b'40',b'2017-12-30',b'US',b'Company670014902108',b'20160315',b'Direct Employer',b'40',b'31',b'20171129',b'1428',b'2',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201752',b'2016-03-15',b'500-749',b'junior quality assurance analyst',b'Health Care/Medical',b'techinfo',b'NY',b'Long Island City',b'Company67001490210840\n'
b'3',b'2017-11-01',b'US',b'Company1511828493388',b'20130424',b'Staffing Agency',b'0',b'82',b'20170811',b'2869',b'6',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'201744',b'2013-04-24',b'150-249',b'telemetry nurse',b'Technology/Information',b'mednurse',b'PA',b'New Florence',b'Company15118284933883\n'
b'489',b'2017-07-06',b'US',b'Company910533067044',b'20150426',b'Staffing Agency',b'0',b'98',b'20170330',b'2944',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201727',b'2015-04-26',b'1-49',b'day porter',b'Transportation/Logistics',b'sanitation',b'NY',b'Amherst',b'Company910533067044489\n'
b'1089',b'2017-09-29',b'US',b'Company695784702115',b'20150219',b'Staffing Agency',b'0',b'3',b'20170926',b'314',b'0',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201739',b'2015-02-19',b'500-749',b'executive assistant/office manager',b'Staffing Firm (General)',b'admin',b'IN',b'Colfax',b'Company6957847021151089\n'
b'1',b'2017-07-22',b'US',b'Company343597383767',b'20170714',b'none',b'40',b'8',b'20170714',b'622',b'1',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201729',b'2017-07-14',b'50-149',b'spanish teacher',b'Arts/Entertainment/Recreation',b'education',b'VA',b'Charlottesville',b'Company3435973837671\n'
b'6',b'2017-07-15',b'US',b'Company17179873596',b'20150225',b'none',b'0',b'33',b'20170612',b'269',b'1',b'0',b'0',b'1',b'0',b'0',b'6',b'35',b'201728',b'2015-02-25',b'150-249',b'charge nurse',b'Media/Newspaper',b'mednurse',b'FL',b'Miami',b'Company171798735966\n'
b'5',b'2017-11-29',b'US',b'Company34359739507',b'20150910',b'none',b'0',b'16',b'20171113',b'1032',b'0',b'0',b'0',b'0',b'0',b'0',b'0',b'11',b'201748',b'2015-09-10',b'1-49',b'senior account specialist',b'Retail/Consumer Products',b'sales',b'DE',b'Lewes and Rehoboth Hundred',b'Company343597395075\n'
b'3',b'2017-09-19',b'US',b'Company240518169639',b'20170802',b'Direct Employer',b'0',b'37',b'20170813',b'1434',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201738',b'2017-08-02',b'750-999',b'billing manager',b'Manufacturing',b'accounting',b'MD',b'Beltsville',b'Company2405181696393\n'
b'196',b'2017-10-24',b'US',b'Company1443109012659',b'20141114',b'Direct Employer',b'0',b'4',b'20171020',b'418',b'5',b'0',b'0',b'1',b'0',b'0',b'6',b'35',b'201743',b'2014-11-14',b'250-499',b'senior foreclosure specialist',b'Technology/Information',b'legal',b'OH',b'Columbus',b'Company1443109012659196\n'
b'3',b'2017-08-04',b'US',b'Company867583415015',b'20151020',b'Direct Employer',b'0',b'16',b'20170719',b'526',b'4',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201731',b'2015-10-20',b'1-49',b'senior sales support representative',b'Retail/Consumer Products',b'customer',b'MA',b'Allston',b'Company8675834150153\n'
b'1',b'2017-12-15',b'US',b'Company137438968815',b'20171207',b'none',b'0',b'8',b'20171207',b'232',b'3',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201750',b'2017-12-07',b'1-49',b'resident aide',b'Job Board (General)',b'care',b'TN',b'Maryville',b'Company1374389688151\n'
b'1030',b'2018-01-12',b'US',b'Company1675037245589',b'20160808',b'Direct Employer',b'0',b'68',b'20171105',b'2490',b'3',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'20182',b'2016-08-08',b'750-999',b'warehouse project manager',b'Defense/Security',b'project',b'MI',b'Spring Arbor',b'Company16750372455891030\n'
b'4',b'2017-12-27',b'US',b'Company1486058684429',b'20160717',b'none',b'34',b'9',b'20171218',b'2847',b'2',b'0',b'1',b'0',b'1',b'0',b'6',b'35',b'201752',b'2016-07-17',b'1-49',b'ophthalmologist',b'Job Board (General)',b'meddr',b'OR',b'Deer Island',b'Company14860586844294\n'
b'1',b'2017-11-23',b'US',b'Company481036358319',b'20171117',b'none',b'0',b'6',b'20171117',b'1157',b'1',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201747',b'2017-11-17',b'1-49',b'oracle pl sql developer',b'Retail/Consumer Products',b'techsoftware',b'TX',b'Austin',b'Company4810363583191\n'
b'5',b'2017-10-22',b'US',b'Company51539619659',b'20160222',b'Direct Employer',b'0',b'65',b'20170818',b'1184',b'1',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201742',b'2016-02-22',b'1-49',b'strategy manager',b'Other',b'management',b'CA',b'Valencia',b'Company515396196595\n'
b'105',b'2018-01-13',b'US',b'Company1700807049384',b'20170815',b'Staffing Agency',b'30',b'15',b'20171229',b'536',b'1',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'20182',b'2017-08-15',b'1000+',b'finance & insurance manager',b'Financial Services/Banking',b'insurance',b'TX',b'Alief',b'Company1700807049384105\n'
b'1',b'2017-09-21',b'US',b'Company68719500944',b'20170908',b'none',b'0',b'13',b'20170908',b'244',b'2',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201738',b'2017-09-08',b'750-999',b'entry level marketing representative',b'Financial Services/Banking',b'marketing',b'NY',b'Farmingville',b'Company687195009441\n'
b'1',b'2017-10-24',b'US',b'Company369367206886',b'20171011',b'none',b'48',b'13',b'20171011',b'2312',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201743',b'2017-10-11',b'1000+',b'senior media planner',b'Non-Profit/Association',b'marketing',b'OH',b'Alliance',b'Company3693672068861\n'
b'13',b'2017-12-30',b'US',b'Company214748366039',b'20130513',b'Direct Employer',b'0',b'30',b'20171130',b'3540',b'0',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201752',b'2013-05-13',b'1000+',b'doorman',b'Retail/Consumer Products',b'hospitality',b'OH',b'Saint Paris',b'Company21474836603913\n'
b'1',b'2017-09-08',b'US',b'Company962072691957',b'20151217',b'none',b'0',b'13',b'20170826',b'1026',b'6',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201736',b'2015-12-17',b'1000+',b'barber/stylist',b'Accounting/Consulting',b'personal',b'FL',b'Jacksonville',b'Company9620726919571\n'
b'34470',b'2018-01-20',b'US',b'Company695784701963',b'20120727',b'Staffing Agency',b'0',b'64',b'20171117',b'1565',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'20183',b'2012-07-27',b'1-49',b'senior market manager',b'Health Care/Medical',b'sales',b'CT',b'Torrington',b'Company69578470196334470\n'
b'36',b'2018-01-03',b'US',b'Company1709396984992',b'20140513',b'Direct Employer',b'0',b'27',b'20171207',b'3319',b'3',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'20181',b'2014-05-13',b'500-749',b'corporate attorney',b'Financial Services/Banking',b'legal',b'MS',b'Greenwood',b'Company170939698499236\n'
b'26',b'2017-11-10',b'US',b'Company1348619731658',b'20150403',b'Direct Employer',b'33',b'30',b'20171011',b'3868',b'1',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201745',b'2015-04-03',b'50-149',b'air traffic controller',b'Other',b'aviation',b'TX',b'Irving',b'Company134861973165826\n'
b'3028',b'2017-11-07',b'US',b'Company1022202216469',b'20150925',b'Direct Employer',b'0',b'0',b'20171107',b'2000',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201745',b'2015-09-25',b'1-49',b'maintenance coordinator',b'Transportation/Logistics',b'install',b'NY',b'Lake Pleasant',b'Company10222022164693028\n'
b'73',b'2018-01-24',b'US',b'Company412316862863',b'20140321',b'Direct Employer',b'0',b'14',b'20180110',b'5271',b'0',b'0',b'1',b'0',b'0',b'0',b'4',b'27',b'20184',b'2014-03-21',b'150-249',b'claims specialist',b'Financial Services/Banking',b'insurance',b'IA',b'Sioux City',b'Company41231686286373\n'
b'1',b'2017-10-08',b'US',b'Company1494648632089',b'20170829',b'none',b'0',b'40',b'20170829',b'761',b'4',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201740',b'2017-08-29',b'250-499',b'registered nurse case manager',b'Legal',b'mednurse',b'AL',b'Hanceville',b'Company14946486320891\n'
b'277',b'2017-10-05',b'US',b'Company1632087573836',b'20130817',b'Staffing Agency',b'0',b'10',b'20170925',b'1718',b'0',b'0',b'0',b'1',b'0',b'0',b'3',b'23',b'201740',b'2013-08-17',b'1000+',b'voice engineer',b'Accounting/Consulting',b'techsoftware',b'NJ',b'Cranbury',b'Company1632087573836277\n'
b'83',b'2017-07-26',b'US',b'Company257698040350',b'20160302',b'Direct Employer',b'38',b'41',b'20170615',b'310',b'6',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201730',b'2016-03-02',b'1-49',b'locksmith',b'Other',b'construction',b'PA',b'White Marsh Meadows',b'Company25769804035083\n'
b'4',b'2017-11-24',b'US',b'Company730144458620',b'20171022',b'none',b'0',b'21',b'20171103',b'175',b'2',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201747',b'2017-10-22',b'750-999',b'client director',b'Energy/Utilities',b'sales',b'PA',b'Paoli',b'Company7301444586204\n'
b'1',b'2017-11-17',b'US',b'Company1073741845607',b'20171110',b'none',b'0',b'3',b'20171114',b'316',b'1',b'0',b'0',b'1',b'0',b'0',b'6',b'35',b'201746',b'2017-11-10',b'50-149',b'kitchen helper',b'Health Care/Medical',b'food',b'KY',b'Glasgow',b'Company10737418456071\n'
b'20',b'2017-10-20',b'US',b'Company1305670063915',b'20170324',b'none',b'0',b'6',b'20171014',b'731',b'2',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'201742',b'2017-03-24',b'250-499',b'senior operations assistant',b'Health Care/Medical',b'admin',b'MT',b'Missoula',b'Company130567006391520\n'
b'8',b'2017-11-09',b'US',b'Company1022202216671',b'20170524',b'Direct Employer',b'0',b'8',b'20171101',b'1758',b'4',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201745',b'2017-05-24',b'50-149',b'tool room manager',b'Energy/Utilities',b'management',b'NY',b'Forest Hills',b'Company10222022166718\n'
b'16',b'2017-08-19',b'US',b'Company1099511631563',b'20170216',b'Direct Employer',b'0',b'2',b'20170817',b'1342',b'4',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201733',b'2017-02-16',b'50-149',b'tool room manager',b'Other',b'management',b'MA',b'Sturbridge',b'Company109951163156316\n'
b'426',b'2017-10-27',b'US',b'Company1675037245441',b'20160406',b'Direct Employer',b'0',b'11',b'20171016',b'1164',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201743',b'2016-04-06',b'750-999',b'care assistant',b'Health Care/Medical',b'care',b'NY',b'Canajoharie',b'Company1675037245441426\n'
b'1',b'2017-11-28',b'US',b'Company103079239848',b'20170927',b'none',b'0',b'62',b'20170927',b'1576',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201748',b'2017-09-27',b'1000+',b'restaurant manager',b'Financial Services/Banking',b'food',b'GA',b'Southern Oaks',b'Company1030792398481\n'
b'42',b'2017-08-18',b'US',b'Company1340029798220',b'20130204',b'Direct Employer',b'0',b'9',b'20170809',b'2483',b'3',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201733',b'2013-02-04',b'500-749',b'substitute teacher',b'Education',b'education',b'TX',b'Charlotte',b'Company134002979822042\n'
b'2',b'2017-12-28',b'US',b'Company1013612295647',b'20170605',b'Direct Employer',b'0',b'36',b'20171122',b'468',b'3',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201752',b'2017-06-05',b'1-49',b'runner',b'Transportation/Logistics',b'food',b'VA',b'Timberville',b'Company10136122956472\n'
b'3',b'2017-08-07',b'US',b'Company824633730911',b'20170317',b'none',b'0',b'0',b'20170807',b'1361',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201732',b'2017-03-17',b'50-149',b'duty manager',b'Food/Beverage Services',b'management',b'IL',b'Northbrook',b'Company8246337309113\n'
b'20',b'2017-10-19',b'US',b'Company292057776491',b'20160812',b'none',b'0',b'60',b'20170820',b'2527',b'4',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201742',b'2016-08-12',b'1-49',b'project manager',b'Non-Profit/Association',b'project',b'PA',b'Allentown',b'Company29205777649120\n'
b'38',b'2017-10-09',b'US',b'Company1374389535009',b'20151228',b'Direct Employer',b'46',b'54',b'20170816',b'3427',b'1',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201741',b'2015-12-28',b'1-49',b'healthcare assistant',b'Government/Military',b'mednurse',b'OH',b'Orrville',b'Company137438953500938\n'
b'35',b'2018-01-30',b'US',b'Company128849020249',b'20170125',b'none',b'0',b'18',b'20180112',b'2261',b'3',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'20185',b'2017-01-25',b'150-249',b'senior data manager',b'Staffing Firm (General)',b'management',b'CA',b'Fresno',b'Company12884902024935\n'
b'48',b'2017-07-09',b'US',b'Company781684048156',b'20170127',b'Staffing Agency',b'0',b'3',b'20170706',b'2559',b'9',b'0',b'0',b'0',b'0',b'0',b'10',b'51',b'201727',b'2017-01-27',b'150-249',b'youth coordinator',b'Staffing Firm (General)',b'service',b'CA',b'San Francisco Bay Area',b'Company78168404815648\n'
b'1',b'2017-11-11',b'US',b'Company309237668921',b'20170921',b'none',b'0',b'51',b'20170921',b'192',b'3',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201745',b'2017-09-21',b'1-49',b'junior programmer analyst',b'Legal',b'techsoftware',b'NJ',b'Port Monmouth',b'Company3092376689211\n'
b'258',b'2018-01-11',b'US',b'Company730144441572',b'20140826',b'Direct Employer',b'30',b'7',b'20180104',b'2165',b'0',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'20182',b'2014-08-26',b'50-149',b'behavioral therapist',b'Health Care/Medical',b'therapy',b'MD',b'Aberdeen',b'Company730144441572258\n'
b'888',b'2017-10-29',b'US',b'Company927712936186',b'20111108',b'Direct Employer',b'34',b'6',b'20171023',b'2109',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201743',b'2011-11-08',b'150-249',b'visual basic developer',b'Transportation/Logistics',b'techsoftware',b'OH',b'Centerburg',b'Company927712936186888\n'
b'21',b'2017-10-14',b'US',b'Company1408749273146',b'20170608',b'Staffing Agency',b'0',b'26',b'20170918',b'1568',b'7',b'0',b'0',b'0',b'0',b'0',b'11',b'55',b'201741',b'2017-06-08',b'50-149',b'senior social media manager',b'Other',b'marketing',b'FL',b'Belle Glade',b'Company140874927314621\n'
b'515',b'2018-01-11',b'US',b'Company1709396984159',b'20160729',b'none',b'38',b'2',b'20180109',b'1132',b'44',b'0',b'0',b'0',b'0',b'0',b'96',b'395',b'20182',b'2016-07-29',b'150-249',b'sales specialist',b'Staffing Firm (General)',b'sales',b'FL',b'Orlando',b'Company1709396984159515\n'
b'7',b'2017-07-15',b'US',b'Company223338302341',b'20170520',b'none',b'36',b'8',b'20170707',b'3332',b'1',b'0',b'0',b'0',b'0',b'0',b'22',b'99',b'201728',b'2017-05-20',b'500-749',b'senior project engineer',b'Health Care/Medical',b'project',b'AR',b'Hot Springs National Park',b'Company2233383023417\n'
b'2',b'2017-12-22',b'US',b'Company1340029799254',b'20171018',b'none',b'50',b'64',b'20171019',b'3402',b'2',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201751',b'2017-10-18',b'1000+',b'qa technician',b'Financial Services/Banking',b'manufacturing',b'TX',b'Lubbock',b'Company13400297992542\n'
b'1531',b'2017-12-30',b'US',b'Company927712936121',b'20151215',b'Staffing Agency',b'45',b'10',b'20171220',b'3228',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201752',b'2015-12-15',b'150-249',b'safety coordinator',b'Staffing Firm (General)',b'hr',b'MI',b'Ann Arbor',b'Company9277129361211531\n'
b'64',b'2017-10-04',b'US',b'Company68719476981',b'20170613',b'Staffing Agency',b'0',b'1',b'20171003',b'545',b'3',b'0',b'0',b'0',b'0',b'0',b'26',b'115',b'201740',b'2017-06-13',b'50-149',b'line assembler',b'Telecom',b'manufacturing',b'VT',b'North Springfield',b'Company6871947698164\n'
b'19',b'2017-11-24',b'US',b'Company1125281431595',b'20160414',b'Direct Employer',b'33',b'7',b'20171117',b'3421',b'4',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201747',b'2016-04-14',b'750-999',b'sales representative',b'Media/Newspaper',b'sales',b'WI',b'Brown Deer',b'Company112528143159519\n'
b'11',b'2018-01-26',b'US',b'Company1022202218689',b'20170222',b'none',b'0',b'0',b'20180126',b'5284',b'0',b'0',b'0',b'0',b'0',b'0',b'1',b'15',b'20184',b'2017-02-22',b'1000+',b'corporate receptionist',b'Government/Military',b'admin',b'CA',b'Carpinteria',b'Company102220221868911\n'
b'118',b'2017-10-22',b'US',b'Company1537598293564',b'20111028',b'Direct Employer',b'0',b'56',b'20170827',b'139',b'1',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201742',b'2011-10-28',b'1-49',b'property management team leader',b'Transportation/Logistics',b'management',b'NY',b'Tupper Lake',b'Company1537598293564118\n'
b'6',b'2017-10-26',b'US',b'Company163208766984',b'20170421',b'Direct Employer',b'0',b'4',b'20171022',b'866',b'2',b'0',b'1',b'1',b'0',b'0',b'3',b'23',b'201743',b'2017-04-21',b'1-49',b'biostatistician',b'Food/Beverage Services',b'math',b'MO',b'Lake Ozark',b'Company1632087669846\n'
b'51',b'2017-12-07',b'US',b'Company1090921696728',b'20170530',b'Staffing Agency',b'0',b'23',b'20171114',b'3852',b'1',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201749',b'2017-05-30',b'1000+',b'spa manager',b'Education',b'management',b'MA',b'Berkley',b'Company109092169672851\n'
b'246',b'2017-07-17',b'US',b'Company34359738421',b'20150826',b'Direct Employer',b'32',b'23',b'20170624',b'3595',b'6',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201729',b'2015-08-26',b'500-749',b'vice president of sales',b'Other',b'management',b'IL',b'Hennepin',b'Company34359738421246\n'
b'4',b'2017-12-22',b'US',b'Company893353212198',b'20170130',b'Direct Employer',b'0',b'27',b'20171125',b'178',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201751',b'2017-01-30',b'250-499',b'field inspector',b'Health Care/Medical',b'install',b'AZ',b'Oro Valley',b'Company8933532121984\n'
b'20',b'2018-01-21',b'US',b'Company1108101562372',b'20160313',b'Direct Employer',b'33',b'56',b'20171126',b'4203',b'2',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'20183',b'2016-03-13',b'1000+',b'product line manager',b'Retail/Consumer Products',b'management',b'OH',b'Fort Loramie',b'Company110810156237220\n'
b'12',b'2018-01-16',b'US',b'Company1451698965184',b'20171213',b'Direct Employer',b'50',b'5',b'20180111',b'1435',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'20183',b'2017-12-13',b'1-49',b'information technology manager',b'Beauty/Wellness',b'techinfo',b'PA',b'Shadyside',b'Company145169896518412\n'
b'14',b'2018-01-04',b'US',b'Company1254130456529',b'20160602',b'Direct Employer',b'0',b'48',b'20171117',b'80',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'20181',b'2016-06-02',b'250-499',b'office coordinator',b'Other',b'admin',b'PA',b'Delmont',b'Company125413045652914\n'
b'3',b'2017-07-05',b'US',b'Company446676611577',b'20170610',b'none',b'0',b'20',b'20170615',b'558',b'2',b'0',b'0',b'1',b'0',b'0',b'5',b'31',b'201727',b'2017-06-10',b'1-49',b'senior machine operator',b'Technology/Information',b'manufacturing',b'FL',b'Pembroke',b'Company4466766115773\n'
b'56',b'2017-10-15',b'US',b'Company1288490189539',b'20151208',b'Direct Employer',b'40',b'16',b'20170929',b'488',b'0',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201741',b'2015-12-08',b'50-149',b'team manager',b'Manufacturing',b'management',b'NY',b'Arverne',b'Company128849018953956\n'
b'177',b'2018-01-21',b'US',b'Company1400159339032',b'20140414',b'Direct Employer',b'30',b'90',b'20171023',b'1573',b'1',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'20183',b'2014-04-14',b'250-499',b'registered nurse - \tcardiac electrophysiology lab',b'Construction/Engineering',b'mednurse',b'GA',b'Snellville',b'Company1400159339032177\n'
b'2',b'2017-12-24',b'US',b'Company781684073437',b'20171017',b'none',b'0',b'11',b'20171213',b'697',b'3',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201751',b'2017-10-17',b'1-49',b'editor-in-chief',b'Automotive',b'media',b'MI',b'Ionia',b'Company7816840734372\n'
b'9',b'2017-10-30',b'US',b'Company1382979470209',b'20170524',b'none',b'0',b'3',b'20171027',b'1087',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201744',b'2017-05-24',b'1-49',b'banker',b'Energy/Utilities',b'finance',b'WI',b'Waukesha',b'Company13829794702099\n'
b'4355',b'2018-01-29',b'US',b'Company704374636554',b'20130821',b'Direct Employer',b'32',b'32',b'20171228',b'1646',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'20185',b'2013-08-21',b'1-49',b'senior buyer',b'Retail/Consumer Products',b'retail',b'OK',b'Elmore City',b'Company7043746365544355\n'
b'7',b'2018-01-09',b'US',b'Company188978561283',b'20170801',b'Direct Employer',b'34',b'87',b'20171014',b'1378',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'20182',b'2017-08-01',b'500-749',b'laborer/operator',b'Education',b'install',b'VA',b'Forest',b'Company1889785612837\n'
b'13',b'2017-11-17',b'US',b'Company712964576347',b'20160418',b'Direct Employer',b'0',b'14',b'20171103',b'866',b'2',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201746',b'2016-04-18',b'1-49',b'logistics planner',b'Beauty/Wellness',b'transport',b'NY',b'Staten Island',b'Company71296457634713\n'
b'13',b'2017-12-07',b'US',b'Company300647725145',b'20170501',b'none',b'0',b'17',b'20171120',b'1219',b'1',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201749',b'2017-05-01',b'1-49',b'senior medical representative',b'Other',b'sales',b'NC',b'Durham',b'Company30064772514513\n'
